forecast_date,target,target_end_date,location,type,quantile,value,row
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.025,55,455
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.05,72,456
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.1,95,457
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.15,113,458
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.2,128,459
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.25,144,460
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.3,156,461
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.35,172,462
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.4,187,463
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.45,203,464
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.5,221,465
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.55,241,466
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.6,260,467
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.65,281,468
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.7,307,469
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.75,337,470
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.8,371,471
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.85,434,472
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.9,532,473
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.95,776,474
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.975,1234,475
2020-10-19,4 wk ahead inc death,2020-11-14,06,quantile,0.99,1956,476
2020-10-19,1 wk ahead inc death,2020-10-24,06,point,NA,338,477
2020-10-19,2 wk ahead inc death,2020-10-31,06,point,NA,292,478
2020-10-19,3 wk ahead inc death,2020-11-07,06,point,NA,256,479
2020-10-19,4 wk ahead inc death,2020-11-14,06,point,NA,221,480
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.01,23,481
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.025,27,482
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.05,31,483
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.1,36,484
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.15,40,485
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.2,42,486
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.25,45,487
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.3,48,488
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.35,50,489
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.4,52,490
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.45,55,491
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.5,58,492
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.55,61,493
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.6,64,494
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.65,67,495
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.7,71,496
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.75,74,497
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.8,80,498
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.85,88,499
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.9,97,500
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.95,118,501
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.975,146,502
2020-10-19,1 wk ahead inc death,2020-10-24,08,quantile,0.99,170,503
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.01,18,504
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.025,21,505
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.05,25,506
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.1,31,507
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.15,36,508
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.2,39,509
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.25,43,510
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.3,46,511
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.35,50,512
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.4,54,513
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.45,57,514
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.5,61,515
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.55,65,516
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.6,70,517
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.65,75,518
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.7,80,519
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.75,87,520
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.8,97,521
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.85,113,522
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.9,137,523
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.95,190,524
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.975,301,525
2020-10-19,2 wk ahead inc death,2020-10-31,08,quantile,0.99,781,526
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.01,14,527
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.025,17,528
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.05,22,529
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.1,27,530
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.15,32,531
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.2,36,532
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.25,41,533
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.3,46,534
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.35,50,535
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.4,55,536
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.45,60,537
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.5,65,538
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.55,70,539
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.6,78,540
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.65,86,541
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.7,95,542
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.75,108,543
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.8,127,544
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.85,161,545
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.9,227,546
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.95,529,547
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.975,1688,548
2020-10-19,3 wk ahead inc death,2020-11-07,08,quantile,0.99,9229,549
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.01,14,550
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.025,18,551
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.05,22,552
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.1,26,553
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.15,29,554
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.2,33,555
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.25,39,556
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.3,45,557
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.35,50,558
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.4,56,559
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.45,64,560
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.5,71,561
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.55,78,562
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.6,87,563
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.65,99,564
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.7,113,565
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.75,138,566
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.8,181,567
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.85,284,568
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.9,520,569
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.95,2701,570
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.975,20069,571
2020-10-19,4 wk ahead inc death,2020-11-14,08,quantile,0.99,1068232,572
2020-10-19,1 wk ahead inc death,2020-10-24,08,point,NA,58,573
2020-10-19,2 wk ahead inc death,2020-10-31,08,point,NA,61,574
2020-10-19,3 wk ahead inc death,2020-11-07,08,point,NA,65,575
2020-10-19,4 wk ahead inc death,2020-11-14,08,point,NA,71,576
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.01,6,577
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.025,7,578
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.05,7,579
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.1,9,580
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.15,9,581
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.2,10,582
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.25,10,583
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.3,11,584
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.35,11,585
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.4,12,586
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.45,12,587
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.5,12,588
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.55,13,589
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.6,13,590
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.65,13,591
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.7,14,592
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.75,14,593
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.8,15,594
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.85,15,595
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.9,16,596
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.95,17,597
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.975,18,598
2020-10-19,1 wk ahead inc death,2020-10-24,09,quantile,0.99,19,599
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.01,4,600
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.025,5,601
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.05,6,602
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.1,8,603
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.15,9,604
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.2,9,605
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.25,10,606
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.3,10,607
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.35,11,608
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.4,11,609
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.45,12,610
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.5,12,611
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.55,13,612
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.6,13,613
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.65,14,614
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.7,14,615
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.75,14,616
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.8,15,617
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.85,16,618
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.9,17,619
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.95,18,620
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.975,19,621
2020-10-19,2 wk ahead inc death,2020-10-31,09,quantile,0.99,20,622
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.01,4,623
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.025,5,624
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.05,6,625
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.1,7,626
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.15,8,627
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.2,9,628
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.25,9,629
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.3,10,630
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.35,10,631
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.4,11,632
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.45,11,633
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.5,12,634
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.55,12,635
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.6,13,636
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.65,14,637
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.7,14,638
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.75,15,639
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.8,15,640
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.85,16,641
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.9,17,642
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.95,18,643
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.975,19,644
2020-10-19,3 wk ahead inc death,2020-11-07,09,quantile,0.99,21,645
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.01,1,646
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.025,3,647
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.05,5,648
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.1,7,649
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.15,8,650
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.2,8,651
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.25,9,652
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.3,10,653
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.35,10,654
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.4,11,655
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.45,11,656
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.5,12,657
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.55,12,658
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.6,13,659
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.65,14,660
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.7,14,661
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.75,15,662
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.8,16,663
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.85,16,664
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.9,17,665
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.95,19,666
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.975,20,667
2020-10-19,4 wk ahead inc death,2020-11-14,09,quantile,0.99,22,668
2020-10-19,1 wk ahead inc death,2020-10-24,09,point,NA,12,669
2020-10-19,2 wk ahead inc death,2020-10-31,09,point,NA,12,670
2020-10-19,3 wk ahead inc death,2020-11-07,09,point,NA,12,671
2020-10-19,4 wk ahead inc death,2020-11-14,09,point,NA,12,672
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.01,3,673
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.025,4,674
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.05,6,675
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.1,7,676
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.15,8,677
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.2,8,678
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.25,9,679
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.3,9,680
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.35,9,681
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.4,10,682
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.45,10,683
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.5,11,684
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.55,11,685
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.6,11,686
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.65,12,687
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.7,12,688
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.75,13,689
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.8,13,690
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.85,14,691
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.9,15,692
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.95,16,693
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.975,17,694
2020-10-19,1 wk ahead inc death,2020-10-24,10,quantile,0.99,18,695
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.01,1,696
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.025,2,697
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.05,4,698
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.1,6,699
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.15,7,700
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.2,7,701
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.25,8,702
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.3,9,703
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.35,9,704
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.4,10,705
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.45,10,706
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.5,10,707
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.55,11,708
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.6,11,709
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.65,12,710
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.7,12,711
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.75,13,712
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.8,14,713
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.85,15,714
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.9,16,715
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.95,17,716
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.975,18,717
2020-10-19,2 wk ahead inc death,2020-10-31,10,quantile,0.99,19,718
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.01,1,719
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.025,2,720
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.05,4,721
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.1,5,722
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.15,6,723
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.2,7,724
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.25,8,725
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.3,8,726
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.35,9,727
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.4,9,728
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.45,10,729
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.5,11,730
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.55,11,731
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.6,12,732
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.65,12,733
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.7,13,734
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.75,14,735
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.8,14,736
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.85,15,737
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.9,16,738
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.95,18,739
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.975,19,740
2020-10-19,3 wk ahead inc death,2020-11-07,10,quantile,0.99,21,741
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.01,0,742
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.025,0,743
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.05,2,744
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.1,4,745
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.15,5,746
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.2,6,747
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.25,7,748
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.3,8,749
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.35,9,750
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.4,9,751
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.45,10,752
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.5,11,753
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.55,11,754
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.6,12,755
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.65,12,756
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.7,13,757
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.75,14,758
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.8,15,759
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.85,16,760
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.9,17,761
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.95,18,762
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.975,20,763
2020-10-19,4 wk ahead inc death,2020-11-14,10,quantile,0.99,22,764
2020-10-19,1 wk ahead inc death,2020-10-24,10,point,NA,11,765
2020-10-19,2 wk ahead inc death,2020-10-31,10,point,NA,10,766
2020-10-19,3 wk ahead inc death,2020-11-07,10,point,NA,11,767
2020-10-19,4 wk ahead inc death,2020-11-14,10,point,NA,11,768
2020-10-19,1 wk ahead inc death,2020-10-24,11,quantile,0.01,2,769
2020-10-19,1 wk ahead inc death,2020-10-24,11,quantile,0.025,2,770
2020-10-19,1 wk ahead inc death,2020-10-24,11,quantile,0.05,3,771
2020-10-19,1 wk ahead inc death,2020-10-24,11,quantile,0.1,3,772
