,quantile,value,type,location,target,forecast_date,target_end_date
357,0.950,8447,quantile,04,3 wk ahead cum death,2020-05-03,2020-05-23
358,0.975,31255,quantile,04,3 wk ahead cum death,2020-05-03,2020-05-23
359,0.990,67844,quantile,04,3 wk ahead cum death,2020-05-03,2020-05-23
360,0.010,379,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
361,0.025,394,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
362,0.050,408,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
363,0.100,437,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
364,0.150,463,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
365,0.200,481,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
366,0.250,503,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
367,0.300,526,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
368,0.350,551,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
369,0.400,589,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
370,0.450,636,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
371,0.500,684,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
372,NA,684,point,04,4 wk ahead cum death,2020-05-03,2020-05-30
373,0.550,763,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
374,0.600,889,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
375,0.650,1036,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
376,0.700,1277,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
377,0.750,1679,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
378,0.800,2728,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
379,0.850,5370,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
380,0.900,15579,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
381,0.950,63852,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
382,0.975,116031,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
383,0.990,160503,quantile,04,4 wk ahead cum death,2020-05-03,2020-05-30
384,0.010,2292,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
385,0.025,2340,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
386,0.050,2398,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
387,0.100,2449,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
388,0.150,2486,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
389,0.200,2522,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
390,0.250,2562,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
391,0.300,2596,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
392,0.350,2632,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
393,0.400,2660,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
394,0.450,2694,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
395,0.500,2721,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
396,NA,2721,point,06,1 wk ahead cum death,2020-05-03,2020-05-09
397,0.550,2758,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
398,0.600,2801,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
399,0.650,2837,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
400,0.700,2884,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
401,0.750,2941,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
402,0.800,3013,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
403,0.850,3095,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
404,0.900,3233,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
405,0.950,3424,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
406,0.975,3815,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
407,0.990,4223,quantile,06,1 wk ahead cum death,2020-05-03,2020-05-09
408,0.010,2437,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
409,0.025,2518,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
410,0.050,2612,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
411,0.100,2703,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
412,0.150,2770,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
413,0.200,2845,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
414,0.250,2894,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
415,0.300,2955,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
416,0.350,2999,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
417,0.400,3056,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
418,0.450,3122,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
419,0.500,3178,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
420,NA,3178,point,06,2 wk ahead cum death,2020-05-03,2020-05-16
421,0.550,3256,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
422,0.600,3349,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
423,0.650,3477,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
424,0.700,3608,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
425,0.750,3786,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
426,0.800,3979,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
427,0.850,4339,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
428,0.900,4962,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
429,0.950,6586,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
430,0.975,9473,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
431,0.990,16994,quantile,06,2 wk ahead cum death,2020-05-03,2020-05-16
432,0.010,2539,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
433,0.025,2640,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
434,0.050,2748,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
435,0.100,2863,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
436,0.150,2976,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
437,0.200,3068,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
438,0.250,3153,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
439,0.300,3226,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
440,0.350,3303,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
441,0.400,3395,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
442,0.450,3493,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
443,0.500,3608,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
444,NA,3608,point,06,3 wk ahead cum death,2020-05-03,2020-05-23
445,0.550,3756,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
446,0.600,3995,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
447,0.650,4216,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
448,0.700,4485,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
449,0.750,4920,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
450,0.800,5690,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
451,0.850,7114,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
452,0.900,10728,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
453,0.950,23301,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
454,0.975,43500,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
455,0.990,129327,quantile,06,3 wk ahead cum death,2020-05-03,2020-05-23
456,0.010,2589,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
457,0.025,2702,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
458,0.050,2831,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
459,0.100,2969,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
460,0.150,3103,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
461,0.200,3242,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
462,0.250,3322,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
463,0.300,3434,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
464,0.350,3561,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
465,0.400,3687,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
466,0.450,3829,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
467,0.500,3995,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
468,NA,3995,point,06,4 wk ahead cum death,2020-05-03,2020-05-30
469,0.550,4333,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
470,0.600,4638,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
471,0.650,5043,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
472,0.700,5733,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
473,0.750,6969,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
474,0.800,9490,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
475,0.850,15204,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
476,0.900,35390,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
477,0.950,110359,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
478,0.975,232032,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
479,0.990,419130,quantile,06,4 wk ahead cum death,2020-05-03,2020-05-30
480,0.010,879,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
481,0.025,904,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
482,0.050,926,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
483,0.100,950,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
484,0.150,969,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
485,0.200,984,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
486,0.250,998,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
487,0.300,1011,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
488,0.350,1026,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
489,0.400,1039,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
490,0.450,1049,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
491,0.500,1067,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
492,NA,1067,point,08,1 wk ahead cum death,2020-05-03,2020-05-09
493,0.550,1084,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
494,0.600,1101,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
495,0.650,1119,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
496,0.700,1143,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
497,0.750,1167,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
498,0.800,1207,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
499,0.850,1246,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
500,0.900,1315,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
501,0.950,1418,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
502,0.975,1515,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
503,0.990,1763,quantile,08,1 wk ahead cum death,2020-05-03,2020-05-09
504,0.010,948,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
505,0.025,983,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
506,0.050,1007,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
507,0.100,1049,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
508,0.150,1084,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
509,0.200,1107,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
510,0.250,1130,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
511,0.300,1155,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
512,0.350,1183,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
513,0.400,1208,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
514,0.450,1230,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
515,0.500,1259,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
516,NA,1259,point,08,2 wk ahead cum death,2020-05-03,2020-05-16
517,0.550,1304,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
518,0.600,1346,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
519,0.650,1399,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
520,0.700,1463,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
521,0.750,1525,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
522,0.800,1661,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
523,0.850,1808,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
524,0.900,2145,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
525,0.950,2819,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
526,0.975,3769,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
527,0.990,7252,quantile,08,2 wk ahead cum death,2020-05-03,2020-05-16
528,0.010,989,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
529,0.025,1030,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
530,0.050,1064,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
531,0.100,1118,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
532,0.150,1162,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
533,0.200,1197,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
534,0.250,1228,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
535,0.300,1266,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
536,0.350,1311,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
537,0.400,1347,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
538,0.450,1399,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
539,0.500,1452,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
540,NA,1452,point,08,3 wk ahead cum death,2020-05-03,2020-05-23
541,0.550,1523,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
542,0.600,1616,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
543,0.650,1733,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
544,0.700,1882,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
545,0.750,2135,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
546,0.800,2507,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
547,0.850,2960,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
548,0.900,4450,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
549,0.950,7936,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
550,0.975,15785,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
551,0.990,34938,quantile,08,3 wk ahead cum death,2020-05-03,2020-05-23
552,0.010,1012,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
553,0.025,1056,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
554,0.050,1098,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
555,0.100,1162,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
556,0.150,1218,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
557,0.200,1263,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
558,0.250,1304,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
559,0.300,1351,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
560,0.350,1406,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
561,0.400,1469,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
562,0.450,1545,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
563,0.500,1621,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
564,NA,1621,point,08,4 wk ahead cum death,2020-05-03,2020-05-30
565,0.550,1742,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
566,0.600,1922,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
567,0.650,2159,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
568,0.700,2528,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
569,0.750,3031,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
570,0.800,4013,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
571,0.850,6286,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
572,0.900,11976,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
573,0.950,25623,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
574,0.975,44997,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
575,0.990,70433,quantile,08,4 wk ahead cum death,2020-05-03,2020-05-30
576,0.010,2542,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
577,0.025,2588,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
578,0.050,2631,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
579,0.100,2709,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
580,0.150,2754,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
581,0.200,2790,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
582,0.250,2829,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
583,0.300,2862,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
584,0.350,2895,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
585,0.400,2933,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
586,0.450,2964,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
587,0.500,2985,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
588,NA,2985,point,09,1 wk ahead cum death,2020-05-03,2020-05-09
589,0.550,3016,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
590,0.600,3050,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
591,0.650,3088,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
592,0.700,3132,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
593,0.750,3181,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
594,0.800,3250,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
595,0.850,3332,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
596,0.900,3436,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
597,0.950,3614,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
598,0.975,3874,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
599,0.990,4519,quantile,09,1 wk ahead cum death,2020-05-03,2020-05-09
600,0.010,2689,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
601,0.025,2776,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
602,0.050,2813,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
603,0.100,2938,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
604,0.150,2998,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
605,0.200,3052,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
606,0.250,3111,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
607,0.300,3167,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
608,0.350,3214,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
609,0.400,3273,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
610,0.450,3323,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
611,0.500,3381,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
612,NA,3381,point,09,2 wk ahead cum death,2020-05-03,2020-05-16
613,0.550,3440,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
614,0.600,3499,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
615,0.650,3579,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
616,0.700,3669,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
617,0.750,3821,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
618,0.800,3964,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
619,0.850,4208,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
620,0.900,4667,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
621,0.950,5395,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
622,0.975,7226,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
623,0.990,12440,quantile,09,2 wk ahead cum death,2020-05-03,2020-05-16
624,0.010,2761,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
625,0.025,2868,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
626,0.050,2929,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
627,0.100,3062,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
628,0.150,3143,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
629,0.200,3216,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
630,0.250,3296,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
631,0.300,3360,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
632,0.350,3439,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
633,0.400,3516,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
634,0.450,3603,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
635,0.500,3671,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
636,NA,3671,point,09,3 wk ahead cum death,2020-05-03,2020-05-23
637,0.550,3783,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
638,0.600,3901,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
639,0.650,4056,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
640,0.700,4217,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
641,0.750,4426,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
642,0.800,4879,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
643,0.850,5362,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
644,0.900,6790,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
645,0.950,11412,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
646,0.975,22049,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
647,0.990,48011,quantile,09,3 wk ahead cum death,2020-05-03,2020-05-23
648,0.010,2799,quantile,09,4 wk ahead cum death,2020-05-03,2020-05-30
649,0.025,2911,quantile,09,4 wk ahead cum death,2020-05-03,2020-05-30
650,0.050,2999,quantile,09,4 wk ahead cum death,2020-05-03,2020-05-30
651,0.100,3147,quantile,09,4 wk ahead cum death,2020-05-03,2020-05-30
652,0.150,3235,quantile,09,4 wk ahead cum death,2020-05-03,2020-05-30
