forecast_date,target,target_end_date,location,type,quantile, value ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.75," 8,750 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.8," 8,954 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.85," 9,158 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.9," 9,362 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.95," 9,566 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.975," 9,668 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,01,quantile,0.99," 10,054 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,point,NA, 524 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.01, 176 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.025, 319 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.05, 330 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.1, 352 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.15, 375 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.2, 397 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.25, 419 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.3, 440 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.35, 461 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.4, 482 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.45, 503 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.5, 524 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.55, 550 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.6, 576 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.65, 603 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.7, 629 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.75, 655 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.8, 708 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.85, 761 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.9, 814 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.95, 867 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.975, 893 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,01,quantile,0.99," 1,037 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,point,NA," 9,172 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.01," 7,914 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.025," 8,443 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.05," 8,512 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.1," 8,651 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.15," 8,790 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.2," 8,929 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.25," 9,067 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.3," 9,088 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.35," 9,109 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.4," 9,130 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.45," 9,151 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.5," 9,172 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.55," 9,198 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.6," 9,224 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.65," 9,251 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.7," 9,277 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.75," 9,303 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.8," 9,583 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.85," 9,862 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.9," 10,142 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.95," 10,421 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.975," 10,561 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,01,quantile,0.99," 11,091 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,point,NA, 453 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.01, 151 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.025, 275 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.05, 285 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.1, 304 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.15, 324 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.2, 343 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.25, 362 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.3, 381 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.35, 399 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.4, 417 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.45, 435 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.5, 453 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.55, 476 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.6, 498 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.65, 521 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.7, 544 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.75, 566 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.8, 612 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.85, 657 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.9, 703 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.95, 748 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.975, 771 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,01,quantile,0.99, 895 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,point,NA," 9,625 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.01," 8,065 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.025," 8,718 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.05," 8,809 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.1," 8,990 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.15," 9,172 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.2," 9,353 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.25," 9,534 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.3," 9,553 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.35," 9,571 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.4," 9,589 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.45," 9,607 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.5," 9,625 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.55," 9,648 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.6," 9,670 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.65," 9,693 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.7," 9,716 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.75," 9,738 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.8," 10,092 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.85," 10,447 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.9," 10,801 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.95," 11,155 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.975," 11,332 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,01,quantile,0.99," 11,986 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,point,NA, 14 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.01, -   ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.025, 3 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.05, 4 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.1, 6 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.15, 8 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.2, 9 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.25, 11 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.3, 12 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.35, 12 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.4, 13 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.45, 13 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.5, 14 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.55, 15 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.6, 15 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.65, 16 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.7, 17 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.75, 18 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.8, 22 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.85, 27 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.9, 31 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.95, 36 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.975, 38 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,02,quantile,0.99, 47 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,point,NA, 276 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.01, 262 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.025, 265 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.05, 266 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.1, 268 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.15, 270 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.2, 271 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.25, 273 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.3, 274 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.35, 274 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.4, 275 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.45, 275 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.5, 276 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.55, 277 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.6, 277 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.65, 278 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.7, 279 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.75, 280 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.8, 284 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.85, 289 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.9, 293 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.95, 298 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.975, 300 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,02,quantile,0.99, 309 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,point,NA, 6 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.01, 3 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.025, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.05, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.1, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.15, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.2, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.25, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.3, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.35, 5 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.4, 6 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.45, 6 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.5, 6 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.55, 6 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.6, 7 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.65, 7 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.7, 7 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.75, 8 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.8, 9 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.85, 10 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.9, 11 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.95, 12 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.975, 12 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,02,quantile,0.99, 14 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,point,NA, 282 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.01, 262 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.025, 270 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.05, 271 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.1, 274 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.15, 276 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.2, 278 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.25, 281 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.3, 281 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.35, 281 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.4, 282 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.45, 282 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.5, 282 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.55, 282 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.6, 283 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.65, 283 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.7, 283 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.75, 284 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.8, 290 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.85, 296 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.9, 303 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.95, 309 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.975, 312 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,02,quantile,0.99, 323 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,point,NA, 7 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.01, 3 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.025, 5 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.05, 5 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.1, 5 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.15, 5 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.2, 6 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.25, 6 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.3, 6 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.35, 6 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.4, 6 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.45, 7 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.5, 7 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.55, 7 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.6, 8 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.65, 8 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.7, 8 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.75, 9 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.8, 10 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.85, 12 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.9, 13 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.95, 14 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.975, 15 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,02,quantile,0.99, 18 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,point,NA, 289 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.01, 262 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.025, 275 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.05, 276 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.1, 279 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.15, 282 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.2, 285 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.25, 288 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.3, 288 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.35, 288 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.4, 288 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.45, 289 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.5, 289 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.55, 289 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.6, 290 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.65, 290 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.7, 290 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.75, 291 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.8, 299 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.85, 307 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.9, 315 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.95, 323 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.975, 327 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,02,quantile,0.99, 340 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,point,NA, 6 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.01, 2 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.025, 4 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.05, 4 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.1, 4 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.15, 4 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.2, 5 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.25, 5 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.3, 5 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.35, 5 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.4, 6 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.45, 6 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.5, 6 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.55, 6 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.6, 7 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.65, 7 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.7, 7 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.75, 8 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.8, 9 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.85, 10 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.9, 11 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.95, 12 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.975, 13 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,02,quantile,0.99, 15 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,point,NA, 295 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.01, 264 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.025, 279 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.05, 281 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.1, 284 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.15, 287 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.2, 291 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.25, 294 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.3, 294 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.35, 294 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.4, 295 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.45, 295 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.5, 295 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.55, 295 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.6, 296 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.65, 296 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.7, 296 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,02,quantile,0.75, 297 ,,,,,,,,
